faiss_id,movie_id,t0,t1,scene_id,shot_id,variant,bbox_x1,bbox_y1,bbox_x2,bbox_y2,size,n_frames,stride_s
2484,orig_288p,3883.125,3884.611,1205,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2485,orig_288p,3884.611,3886.097,1205,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2486,orig_288p,3886.097,3887.583,1205,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2487,orig_288p,3887.583,3888.542,1206,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2488,orig_288p,3888.542,3890.312,1207,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2489,orig_288p,3890.312,3892.082,1207,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2490,orig_288p,3892.083,3893.229,1208,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2491,orig_288p,3893.229,3894.375,1208,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2492,orig_288p,3894.375,3896.104,1209,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2493,orig_288p,3896.104,3897.833,1209,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2494,orig_288p,3897.833,3899.75,1210,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2495,orig_288p,3899.75,3901.667,1210,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2496,orig_288p,3901.666,3903.583,1210,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2497,orig_288p,3903.583,3905.5,1210,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2498,orig_288p,3905.5,3907.417,1210,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2499,orig_288p,3907.416,3909.333,1210,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2500,orig_288p,3909.333,3911.167,1211,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2501,orig_288p,3911.167,3913.0,1211,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2502,orig_288p,3913.0,3914.375,1212,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2503,orig_288p,3914.375,3915.75,1212,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2504,orig_288p,3915.75,3917.083,1213,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2505,orig_288p,3917.083,3918.416,1213,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2506,orig_288p,3918.417,3919.75,1213,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2507,orig_288p,3919.75,3921.042,1214,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2508,orig_288p,3921.042,3922.333,1214,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2509,orig_288p,3922.333,3923.75,1215,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2510,orig_288p,3923.75,3924.792,1216,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2511,orig_288p,3924.792,3926.208,1217,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2512,orig_288p,3926.208,3927.951,1218,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2513,orig_288p,3927.951,3929.694,1218,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2514,orig_288p,3929.694,3931.437,1218,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2515,orig_288p,3931.438,3933.181,1218,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2516,orig_288p,3933.181,3934.924,1218,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2517,orig_288p,3934.924,3936.667,1218,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2518,orig_288p,3936.667,3938.542,1219,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2519,orig_288p,3938.542,3940.417,1219,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2520,orig_288p,3940.417,3941.562,1220,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2521,orig_288p,3941.562,3942.707,1220,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2522,orig_288p,3942.708,3943.979,1221,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2523,orig_288p,3943.979,3945.25,1221,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2524,orig_288p,3945.25,3946.312,1222,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2525,orig_288p,3946.312,3947.374,1222,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2526,orig_288p,3947.375,3949.188,1223,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2527,orig_288p,3949.188,3951.0,1223,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2528,orig_288p,3951.0,3952.552,1224,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2529,orig_288p,3952.552,3954.104,1224,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2530,orig_288p,3954.104,3955.656,1224,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2531,orig_288p,3955.656,3957.208,1224,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2532,orig_288p,3957.208,3959.188,1225,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2533,orig_288p,3959.188,3961.167,1225,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2534,orig_288p,3961.167,3962.333,1226,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2535,orig_288p,3962.333,3963.499,1226,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2536,orig_288p,3963.5,3965.056,1227,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2537,orig_288p,3965.056,3966.612,1227,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2538,orig_288p,3966.611,3968.167,1227,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2539,orig_288p,3968.167,3969.292,1228,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2540,orig_288p,3969.292,3970.417,1228,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2541,orig_288p,3970.417,3971.812,1229,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2542,orig_288p,3971.812,3973.207,1229,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2543,orig_288p,3973.208,3974.292,1230,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2544,orig_288p,3974.292,3975.729,1231,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2545,orig_288p,3975.729,3977.166,1231,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2546,orig_288p,3977.167,3978.25,1232,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2547,orig_288p,3978.25,3979.333,1232,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2548,orig_288p,3979.333,3981.333,1233,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2549,orig_288p,3981.333,3983.042,1234,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2550,orig_288p,3983.042,3984.403,1235,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2551,orig_288p,3984.403,3985.764,1235,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2552,orig_288p,3985.764,3987.125,1235,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2553,orig_288p,3987.125,3988.312,1236,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2554,orig_288p,3988.312,3989.499,1236,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2555,orig_288p,3989.5,3990.25,1237,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2556,orig_288p,3990.25,3992.125,1238,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2557,orig_288p,3992.125,3993.942,1239,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2558,orig_288p,3993.942,3995.759,1239,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2559,orig_288p,3995.758,3997.575,1239,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2560,orig_288p,3997.575,3999.392,1239,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2561,orig_288p,3999.391,4001.208,1239,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2562,orig_288p,4001.208,4003.208,1240,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2563,orig_288p,4003.208,4005.125,1241,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2564,orig_288p,4005.125,4006.667,1242,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2565,orig_288p,4006.667,4007.917,1243,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2566,orig_288p,4007.917,4009.167,1243,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2567,orig_288p,4009.167,4011.042,1244,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2568,orig_288p,4011.042,4012.917,1244,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2569,orig_288p,4012.917,4014.792,1244,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2570,orig_288p,4014.792,4016.583,1245,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2571,orig_288p,4016.583,4018.458,1246,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2572,orig_288p,4018.458,4020.229,1247,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2573,orig_288p,4020.229,4022.0,1247,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2574,orig_288p,4022.0,4023.083,1248,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2575,orig_288p,4023.083,4024.687,1249,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2576,orig_288p,4024.687,4026.291,1249,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2577,orig_288p,4026.292,4027.896,1249,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2578,orig_288p,4027.896,4029.5,1249,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2579,orig_288p,4029.5,4031.014,1250,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2580,orig_288p,4031.014,4032.528,1250,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2581,orig_288p,4032.528,4034.042,1250,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2582,orig_288p,4034.042,4035.594,1251,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2583,orig_288p,4035.594,4037.146,1251,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2584,orig_288p,4037.146,4038.698,1251,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2585,orig_288p,4038.698,4040.25,1251,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2586,orig_288p,4040.25,4041.948,1252,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2587,orig_288p,4041.948,4043.646,1252,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2588,orig_288p,4043.646,4045.344,1252,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2589,orig_288p,4045.344,4047.042,1252,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2590,orig_288p,4047.042,4048.812,1253,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2591,orig_288p,4048.812,4050.582,1253,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2592,orig_288p,4050.583,4052.271,1254,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2593,orig_288p,4052.271,4053.959,1254,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2594,orig_288p,4053.958,4055.646,1254,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2595,orig_288p,4055.646,4057.333,1254,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2596,orig_288p,4057.333,4059.25,1255,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2597,orig_288p,4059.25,4061.083,1256,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2598,orig_288p,4061.083,4062.271,1257,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2599,orig_288p,4062.271,4063.458,1257,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2600,orig_288p,4063.458,4064.847,1258,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2601,orig_288p,4064.847,4066.236,1258,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2602,orig_288p,4066.236,4067.625,1258,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2603,orig_288p,4067.625,4069.194,1259,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2604,orig_288p,4069.194,4070.763,1259,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2605,orig_288p,4070.764,4072.333,1259,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2606,orig_288p,4072.333,4074.229,1260,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2607,orig_288p,4074.229,4076.125,1260,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2608,orig_288p,4076.125,4078.021,1260,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2609,orig_288p,4078.021,4079.917,1260,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2610,orig_288p,4079.916,4081.812,1260,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2611,orig_288p,4081.812,4083.708,1260,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2612,orig_288p,4083.708,4084.833,1261,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2613,orig_288p,4084.833,4085.958,1261,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2614,orig_288p,4085.958,4087.94,1262,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2615,orig_288p,4087.94,4089.922,1262,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2616,orig_288p,4089.922,4091.904,1262,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2617,orig_288p,4091.904,4093.886,1262,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2618,orig_288p,4093.887,4095.869,1262,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2619,orig_288p,4095.869,4097.851,1262,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2620,orig_288p,4097.851,4099.833,1262,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2621,orig_288p,4099.833,4101.375,1263,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2622,orig_288p,4101.375,4102.729,1264,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2623,orig_288p,4102.729,4104.083,1264,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2624,orig_288p,4104.083,4105.75,1265,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2625,orig_288p,4105.75,4106.791,1266,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2626,orig_288p,4106.791,4107.833,1266,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2627,orig_288p,4107.833,4109.688,1267,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2628,orig_288p,4109.688,4111.542,1267,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2629,orig_288p,4111.542,4113.188,1268,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2630,orig_288p,4113.188,4114.834,1268,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2631,orig_288p,4114.834,4116.48,1268,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2632,orig_288p,4116.479,4118.125,1268,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2633,orig_288p,4118.125,4119.906,1269,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2634,orig_288p,4119.906,4121.687,1269,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2635,orig_288p,4121.688,4123.469,1269,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2636,orig_288p,4123.469,4125.25,1269,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2637,orig_288p,4125.25,4126.861,1270,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2638,orig_288p,4126.861,4128.472,1270,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2639,orig_288p,4128.472,4130.083,1270,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2640,orig_288p,4130.083,4131.819,1271,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2641,orig_288p,4131.819,4133.555,1271,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2642,orig_288p,4133.556,4135.292,1271,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2643,orig_288p,4135.292,4136.355,1272,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2644,orig_288p,4136.355,4137.417,1272,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2645,orig_288p,4137.417,4139.396,1273,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2646,orig_288p,4139.396,4141.375,1273,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2647,orig_288p,4141.375,4143.292,1274,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2648,orig_288p,4143.292,4145.208,1275,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2649,orig_288p,4145.208,4146.562,1276,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2650,orig_288p,4146.562,4147.917,1276,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2651,orig_288p,4147.917,4149.312,1277,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2652,orig_288p,4149.312,4150.707,1277,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2653,orig_288p,4150.708,4152.041,1278,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2654,orig_288p,4152.041,4153.374,1278,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2655,orig_288p,4153.375,4154.771,1279,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2656,orig_288p,4154.771,4156.167,1279,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2657,orig_288p,4156.167,4158.167,1280,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2658,orig_288p,4158.167,4159.584,1281,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2659,orig_288p,4159.584,4161.0,1281,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2660,orig_288p,4161.0,4162.292,1282,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2661,orig_288p,4162.292,4163.73,1283,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2662,orig_288p,4163.73,4165.167,1283,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2663,orig_288p,4165.167,4166.792,1284,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2664,orig_288p,4166.792,4167.98,1285,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2665,orig_288p,4167.98,4169.167,1285,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2666,orig_288p,4169.167,4170.875,1286,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2667,orig_288p,4170.875,4172.584,1287,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2668,orig_288p,4172.584,4174.292,1287,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2669,orig_288p,4174.292,4174.917,1288,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2670,orig_288p,4174.917,4176.708,1289,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2671,orig_288p,4176.708,4178.312,1290,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2672,orig_288p,4178.312,4179.917,1290,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2673,orig_288p,4179.917,4181.334,1291,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2674,orig_288p,4181.334,4182.75,1291,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2675,orig_288p,4182.75,4184.25,1292,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2676,orig_288p,4184.25,4185.354,1293,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2677,orig_288p,4185.354,4186.458,1293,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2678,orig_288p,4186.458,4187.917,1294,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2679,orig_288p,4187.917,4189.75,1295,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2680,orig_288p,4189.75,4191.0,1296,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2681,orig_288p,4191.0,4192.479,1297,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2682,orig_288p,4192.479,4193.958,1297,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2683,orig_288p,4193.958,4195.812,1298,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2684,orig_288p,4195.812,4197.667,1298,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2685,orig_288p,4197.667,4198.958,1299,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2686,orig_288p,4198.958,4200.791,1300,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2687,orig_288p,4200.791,4202.624,1300,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2688,orig_288p,4202.625,4204.083,1301,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2689,orig_288p,4204.083,4205.583,1302,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2690,orig_288p,4205.583,4206.792,1303,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2691,orig_288p,4206.792,4208.125,1304,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2692,orig_288p,4208.125,4209.458,1304,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2693,orig_288p,4209.458,4211.125,1305,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2694,orig_288p,4211.125,4213.069,1306,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2695,orig_288p,4213.069,4215.013,1306,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2696,orig_288p,4215.014,4216.958,1306,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2697,orig_288p,4216.958,4218.604,1307,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2698,orig_288p,4218.604,4220.25,1307,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2699,orig_288p,4220.25,4221.896,1307,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2700,orig_288p,4221.896,4223.542,1307,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2701,orig_288p,4223.542,4225.5,1308,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2702,orig_288p,4225.5,4226.604,1309,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2703,orig_288p,4226.604,4227.708,1309,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2704,orig_288p,4227.708,4229.375,1310,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2705,orig_288p,4229.375,4230.625,1311,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2706,orig_288p,4230.625,4231.708,1312,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2707,orig_288p,4231.708,4232.667,1313,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2708,orig_288p,4232.667,4234.417,1314,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2709,orig_288p,4234.417,4235.73,1315,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2710,orig_288p,4235.73,4237.042,1315,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2711,orig_288p,4237.042,4238.084,1316,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2712,orig_288p,4238.084,4239.125,1316,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2713,orig_288p,4239.125,4240.209,1317,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2714,orig_288p,4240.209,4241.292,1317,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2715,orig_288p,4241.292,4242.417,1318,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2716,orig_288p,4242.417,4243.542,1319,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2717,orig_288p,4243.542,4245.375,1320,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2718,orig_288p,4245.375,4247.167,1321,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2719,orig_288p,4247.167,4248.958,1322,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2720,orig_288p,4248.958,4250.75,1323,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2721,orig_288p,4250.75,4252.75,1324,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2722,orig_288p,4252.75,4254.146,1325,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2723,orig_288p,4254.146,4255.542,1325,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2724,orig_288p,4255.542,4256.208,1326,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2725,orig_288p,4256.208,4258.083,1327,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2726,orig_288p,4258.083,4258.833,1328,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2727,orig_288p,4258.833,4259.958,1329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2728,orig_288p,4259.958,4261.292,1330,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2729,orig_288p,4261.292,4262.125,1331,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2730,orig_288p,4262.125,4263.375,1332,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2731,orig_288p,4263.375,4264.0,1333,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2732,orig_288p,4264.0,4264.875,1334,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2733,orig_288p,4264.875,4265.75,1335,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2734,orig_288p,4265.75,4266.417,1336,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2735,orig_288p,4266.417,4267.042,1337,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2736,orig_288p,4267.042,4268.208,1338,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2737,orig_288p,4268.208,4269.125,1339,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2738,orig_288p,4269.125,4270.0,1340,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2739,orig_288p,4270.0,4270.667,1341,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
2740,orig_288p,4270.667,4271.667,1342,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
